eruptions	waiting
52.84453909	-36.26912812
79.49782496	-28.69178928
82.58495492	-39.64718312
83.67265263	-3.867718659
92.96993669	-33.21062971
105.1554859	-31.87949971
52.42420633	-30.18294807
112.6267234	-32.76261566
90.78237931	-37.42227469
68.46225439	-29.53003431
95.48820789	-34.19251511
99.3874997	-9.923656355
82.05438888	-22.83549455
67.86328411	-39.43608636
85.64665341	-12.62138775
63.84214145	-47.32718193
93.44362179	-11.49644202
122.2803779	-28.01896038
85.72633058	-42.86154906
83.64898213	-34.84236284
125.173792	-28.99260776
72.56404794	-20.81736395
79.86719957	-26.19709313
93.06426505	-25.9029424
78.08473052	-26.24107199
117.8273528	-30
85.00088692	-37.41411976
102.1517428	-43.20255288
79.3816569	-27.09092445
57.4032406	-29.24708439
122.4939247	-30.96996171
99.1254694	-33.42157223
70.05150512	-36.08890779
84.03886733	-10.99862313
62.36467874	-8.983042531
77.0291771	-43.97662288
58.0088977	-18.07311439
97.70170672	-8.903927416
83.58177467	-45.51437058
46.17668366	-19.94473891
93.36187154	-32.3064906
83.78514797	-38.91724981
101.7798128	-23.26904629
82.06407969	-38.94051137
75.5938399	-31.94349918
60.36099096	-51.81132921
101.4882404	-43.89787011
74.46848946	-7.814322976
101.848782	-26.15675375
76.08388262	-36.26709786
95.95117366	-35.95016094
77.99807455	-49.04704838
78.73200607	-11.86684206
79.66413999	-30.0111068
80.77600025	-18.90267947
76.03064689	-11.32566182
77.88758143	-21.52755189
61.14545145	-17.52055995
85.73398524	-47.64739199
102.2054294	-25.06837952
106.1477503	-26.6969846
51.35873872	-24.79088201
50.79611323	-22.73995506
75.84613129	-51.36980195
79.02974529	-2.215540365
123.2963117	-21.34056634
41.92796009	-39.38936741
84.32107463	-34.63378522
48.77386982	-33.49295854
74.78079752	-22.81638407
80.81305569	-35.78519186
80.99239942	-28.41182895
61.87131654	-29.07518866
55.79845803	-25.89314422
80.01200998	-30.06811201
79.40660984	-41.32255869
77.28054622	-35.11454869
65.86261218	-35.06491462
63.20753031	-53.98213211
51.51273278	-48.97587721
70.64873517	-35.95966316
84.64086235	-12.68006593
108.7248271	-29.67095914
52.97398601	-11.53869978
86.28132	-20.68756013
80.05535948	-26.8284576
78.7504976	-24.98851958
80.79262332	-39.059726
65.30405736	-34.0587464
68.65930969	-11.1259218
93.28822332	-9.537930473
70.24048967	-32.44801029
78.76438935	-32.22910062
83.37663805	-23.37297469
66.51097688	-9.228725901
104.1609065	-15.73405808
119.6936566	-30.89615848
86.520218	-19.95974475
78.39142856	-11.61394429
92.82154331	-31.03568731
58.59419883	-32.87058417
78.62331972	-41.21216109
101.0629048	-33.04393676
55.4432191	-30
83.4875406	-23.15531618
77.47418983	-18.11699743
52.92438468	-31.25568993
84.64758949	-25.1872802
57.9544703	-26.51239143
65.75114436	-12.40412868
93.02065261	-12.07860915
64.88077692	-47.39267658
98.68899597	-17.61687016
50.67646686	-42.73216995
68.3272697	-3.782618488
91.03931078	-14.80569223
85.27543621	-36.28702005
66.21073273	-30.27372907
101.566894	-29.25715708
81.73052528	-13.53515181
39.94633278	-25.31198924
50.49348078	-26.99650789
81.02752187	-36.48751775
95.04636738	-26.06360846
109.8108716	-34.53738509
100.1688966	-31.01017635
58.68676431	-30.72550943
97.26962441	-33.9480062
72.10097635	-33.2416498
65.23817514	-6.376141961
75.35808682	-42.75355165
76.87512081	-41.66220792
67.83478549	-30.48008962
81.87074634	-24.86016666
104.6544637	-36.44898026
62.0357368	-11.39746089
68.63643396	-38.79516969
77.83538437	-5.258330162
53.96089116	-22.28208839
71.02296396	-30.01556027
58.10677287	-30.3681066
69.6746406	-31.40282081
65.59632003	-23.4224252
43.70761617	-32.91695625
73.48102385	-54.32915021
82.43082556	-34.04557311
75.92309339	-30.70606339
79.11538394	-32.18950159
63.5674332	-29.71918905
78.62242407	-56.28571469
83.01171386	-26.881279
64.29039628	-29.75356586
108.3580742	-34.75636114
78.98461662	-0.923224458
50.13727114	-11.49072054
80.06153509	-28.23786564
106.0789256	-17.31257088
95.52257382	-25.42574613
48.18003257	-36.23866012
75.86566762	-27.77955972
74.3117849	-17.2240597
46.89213616	-34.17083039
89.3779736	-25.59839749
79.29948029	-19.98210148
80.75408427	-37.17463255
75.55314352	-55.21937631
68.49148621	-11.58252801
76.0093117	-11.22528769
96.8220176	-29.07412489
42.10705088	-17.63096707
80	-57.44283483
76.26740236	-12.43950876
97.63128853	-12.36871147
71.15303415	-11.0276205
78.42075192	-48.0508881
91.38106806	-11.78648381
73.8614183	-9.921603983
84.55096821	-35.23529005
80	-34.06226848
90.30337966	-3.158778314
88.60289227	-43.24729239
98.46568089	-20.5330651
77.60315714	-37.83971975
77.16093304	-25.94539218
62.52095205	-18.67923145
98.73664713	-33.54334057
73.54810504	-23.54810504
81.9760807	-36.46346872
50.07532756	-30.55935132
79.72492141	-31.73677784
75.39828504	-6.32622881
94.78419324	-29.28343062
94.58470715	-22.05569795
66.55219574	-15.57899549
95.28261116	-12.41936694
67.70517384	-33.43286198
94.27270809	-53.75377523
112.0584152	-19.59268389
66.59750953	-46.55069737
80.81840947	-53.43618075
85.8224823	-57.39262555
82.45446829	-35.78236492
78.21120091	-28.08174783
51.10263511	-9.540463514
62.78905599	-51.25374582
83.47564917	-30.13234241
95.85686533	-55.37628911
82.89382658	-17.46545997
81.01893045	-0.821649426
82.19426509	-9.122962186
108.0621682	-28.63213777
78.15867418	-19.55732233
70.25143042	-30.64744402
50.49272377	-38.13500348
81.10016141	-24.34016022
74.38068335	-7.462151921
93.19556501	-33.04482067
113.2998139	-12.05466927
61.03620456	-29.52189864
101.3527742	-37.92442214
84.40537317	-16.44165551
92.32154949	-47.59699634
75.99136826	-17.66270007
95.6687913	-6.770061598
99.21648692	-14.05827914
85.16812969	-56.58772237
82.29429984	-51.82880485
77.78597853	-40.41615206
73.03544609	-48.14328324
89.31283946	-6.949913486
79.7596511	-28.04251532
83.77901988	-12.22110928
110.7613554	-33.63909424
80.38393718	-8.004253507
86.7206586	-45.09484636
85.58677117	-41.4545784
56.85468347	-29.17016537
87.00535027	-33.63982676
93.70014502	-26.55562495
108.2323901	-39.68588832
70.93944259	-6.396440979
82.85647387	-2.822466585
88.37454932	-40.34170715
83.59788636	-18.23184397
109.213336	-32.72232977
109.4719227	-22.38681023
82.88743489	-35.20907043
92.46637013	-31.84272882
95.48146291	-20.06284723
96.10242254	-33.46442942
78.53572869	-9.059944634
81.95039043	-22.17741125
107.9087403	-26.21419331
101.9663509	-26.06569646
93.79368138	-6.108643027
83.26630108	-34.84249049
85.41875267	-55.49322696
82.27865836	-27.46929351
81.49396263	-27.86640025
97.72662162	-31.5022484
64.3739121	-50.73651902
83.04384669	-18.64020949
65.47035869	-33.54023165
97.87006936	-48.50499853
94.80287437	-47.64137871
80.75131153	-44.33587796
79.58745315	-37.87186292
61.65078408	-22.22642252
98.83914901	-29.73132409
113.048988	-19.70606785
90.01122601	-44.29751248
62.53730197	-30.54987643
75.87598764	-24.90726886
79.79065029	-28.5103994
81.25068065	-12.11443337
63.50728001	-27.89966936
91.38461485	-20.19082936
107.9994962	-16.86242873
52.92169421	-45.34353833
81.36999232	-56.14101076
88.57657038	-30.35279717
84.62197279	-36.13356505
68.61373927	-35.75116635
80.14290536	-29.84128752
75.15110313	-24.61475446
81.84471704	-47.5513102
89.84523083	-45.75566285
88.60094786	-6.369089964
113.0522527	-23.4680197
80.64025098	-31.66791083
46.92310187	-36.57623511
83.8064982	-19.54173215
112.1479349	-14.64360448
65.83568941	-14.81063652
77.51267099	-38.67434711
88.55090098	-48.33746633
74.6896299	-28.41039678
36.74759749	-30.83512899
59.96022512	-30.41043952
122.7603116	-28.52604342
71.2550644	-43.46601994
78.14274308	-34.17146734
90.51076714	-56.01506157
63.61551591	-36.36104608
64.58936166	-40.45773879
83.89046483	-5.436571811
94.80025389	-55.6347917
74.95603054	-36.4559865
66.45725699	-13.27610517
49.97332091	-41.91475529
80.94602409	-32.74745347
51.76442398	-22.36251511
81.65263888	-18.24086336
68.64068514	-16.93260306
97.55903718	-29.85258044
82.27695628	-28.60119267
67.9062776	-27.35208709
94.35742222	-35.3643047
84.07831388	-22.93615315
81.0419636	-44.90077366
90.49869349	-33.86926173
71.95594214	-31.80949127
63.63478401	-16.61302375
91.23259615	-29.21361189
80.22626549	-28.83596498
49.23702829	-48.11337918
33.78781404	-35.90597604
95.545006	-54.87720986
60.64828475	-33.47003312
84.20989998	-25.48543499
50.04429781	-25.22556837
68.96033009	-9.237400625
86.2615324	-33.79970259
53.62967458	-12.67572585
85.88327457	-30.08294079
64.15757915	-25.1623297
105.8450857	-25.55429423
105.8737796	-12.17548048
111.9027494	-38.48016686
78.78070227	-32.87248544
117.5165259	-28.86855486
79.69037254	-29.55780617
67.92495719	-32.21383363
55.66829719	-25.97112153
82.65015796	-4.785431309
54.05036346	-26.00500067
97.16905154	-47.77907333
50.3747226	-33.60246944
107.8323079	-20.17080764
87.56686601	-44.23120516
78.87986261	-23.6473852
90.8056042	-25.25824351
50.87220682	-33.08737224
89.96238129	-43.2205265
62.53320313	-7.643519499
48.5877993	-31.60966278
94.46342078	-7.728285077
84.78327207	-16.85806799
74.26097701	-43.5202909
55.20943063	-44.05890627
46.16472018	-23.4783254
93.44573657	-30.39930888
97.44328999	-43.56977776
112.7415548	-36.74818565
59.11122885	-32.7716054
54.24921452	-30.64143373
48.75422171	-26.35454244
72.21260256	-21.64903865
69.2350213	-29.38836019
83.2425676	-32.14965507
116.7651552	-25.61744998
82.9651818	-41.89269462
92.58135823	-28.90085415
83.50476458	-42.22256662
118.130175	-33.40958705
99.23805953	-20.33340638
66.1329754	-14.59910893
80.6926096	-49.83374406
86.68541684	-53.31481927
64.49878487	-30.25532489
98.49456797	-18.56706049
118.1031998	-25.08860527
68.07409869	-28.34352905
114.8076928	-21.30676987
61.39879993	-30.29519882
79.7413697	-31.33053754
109.1342961	-16.33818131
89.29074612	-15.13169818
96.17338964	-21.84784355
99.92970157	-30
103.3895832	-48.33147413
46.98117896	-29.27575396
57.77732177	-29.31657561
50.8138924	-30.85891313
78.12953374	-35.43222847
40.02037761	-30
100.8908967	-38.89692099
86.23829922	-48.11733644
50.7006925	-12.35061384
82.14912492	-25.95808388
80	-27.29514462
83.83055497	-29.80480178
66.67211889	-23.4790462
75.65636069	-12.57861429
98.81474484	-39.22655222
81.94649283	-14.14708811
48.15954037	-27.98335207
69.37539093	-13.63953674
78.8096906	-39.69429212
104.1413211	-35.81057
63.37145804	-30.22438596
78.28996236	-27.03812793
80.7496569	-15.69569416
75.10890448	-27.418097
56.08330133	-47.68027951
108.2423509	-26.98408854
80.9169498	-56.25800679
106.9441692	-23.21890388
75.37396872	-41.4498292
90.99827018	-48.3041954
47.61197487	-42.65955395
80.19257589	-30.99071705
76.81163833	-14.99993767
78.62242125	-35.5251666
75.15377207	-36.6702605
59.12736029	-43.52151444
104.3565885	-43.31569704
93.35823989	-34.622532
60.6094959	-28.58866544
109.0509309	-15.12204745
61.832994	-34.99397963
70.54370242	-32.8113185
58.76443337	-46.69685771
74.49436274	-22.95310566
89.95279059	-28.60509997
73.70444235	-39.33354804
101.8766258	-44.63893609
79.87057873	-26.29385959
81.40364096	-22.03955655
83.51950084	-24.36762128
64.61066953	-30.73610225
53.45784678	-31.74372152
61.82438893	-32.57809501
94.31003359	-28.82992982
56.42844587	-34.76193445
49.559202	-47.04298057
81.31537699	-38.30496348
28.96719768	4.769761324
33.92177049	-19.2391123
33.51427666	-2.794665073
34.90094108	-9.198025798
30.6293079	-9.301082766
50.32534551	-16.451586
31.82835559	7.395641413
28.23097152	-5.62150087
46.23236078	-14.09985593
27.47315085	-1.735048849
50.0883145	0.068431885
22.56830783	-5.617682203
34.24388324	-17.98158353
28.48843504	-7.381892692
13.40459537	-11.08524986
19.0801889	-26.18928572
16.91580879	-8.758711234
10.32879919	-22.31638972
30.75837128	4.470586133
33.83803849	2.553658233
40.29213777	-8.776648331
30.0756543	-9.383845133
13.04139791	-16.90459719
7.325032034	-13.93214713
34.24852793	3.896308703
26.86269364	-9.457097286
36.21919053	-3.330734669
37.01020256	-1.645565916
24.8696537	-10.58573238
26.46720418	-14.68817841
31.46288371	-6.189057638
33.90016143	-26.89345514
18.98139176	-8.853493123
30	-17.91055328
27.66598577	-7.583057508
38.07619908	-22.43625601
35.29790413	0.862313189
38.6680359	2.850891693
33.93657836	-10.70095898
51.89233929	-5.910971727
36.04600779	1.865958402
13.81832252	-11.07027777
19.98487855	-20.37096185
24.81030073	-23.51962882
27.64348265	-4.707175385
15.84126968	-5.681491932
37.78710995	-24.64542377
32.20145069	-4.265024876
9.316805489	-17.81038371
8.775713639	2.207151988
3.51405181	-12.82364001
16.45565295	-13.3208901
56.46867611	-4.403637567
35.69741652	-0.517906579
21.68883941	-14.13742299
30.46803432	-23.40274936
35.44128452	-9.485206403
29.37051536	-11.23543316
39.63533736	1.898650712
30.28659802	-8.190491334
9.558424513	-15.26772905
40.14571668	-21.67131194
25.95431098	-10.24104842
54.10725404	-12.83314424
4.648997585	-16.40884285
32.24269271	-21.5376538
25.09091618	-9.935412985
19.36144813	3.616725449
31.21590528	1.568565991
36.88157751	-10.95177867
25.12708297	-28.18597394
35.67101715	-20.23078576
-4.375963865	-8.695680207
32.73858848	-13.76934366
34.20559392	-1.746057183
38.83522311	0.529408887
34.49402288	-4.036230214
4.408035896	-10.18230228
35.71461158	-4.285388424
36.11595391	-9.452594018
25.81300589	-14.49000147
16.3006452	4.186097171
32.40438037	-4.335634816
13.50118973	-7.304549109
-1.274566717	-10.20046491
32.37822842	9.36911615
33.55182935	-19.25283179
26.87422461	4.705617016
32.07608391	-1.673282224
36.00755777	-24.15291919
33.39784986	-13.51857653
47.92709811	-7.920011484
64.15814026	-17.54911935
26.15831316	-5.88029524
-0.61316719	-15.48455979
46.57289933	-12.30188546
51.81197045	-11.77756475
34.49476501	-18.10877074
9.169903532	-4.878679557
26.22221792	-3.184700718
55.09385184	-7.35294381
13.11898113	-6.107255871
45.3848244	-10
29.6537383	9.837319315
40.52028721	-9.012821852
29.69620468	-27.40442204
29.82001933	-10.46886569
14.34316131	-8.406987851
38.80235334	2.115399999
37.49527649	-26.07367231
6.333325029	-3.631252737
45.89082917	-10
29.42910766	-18.16414077
34.57629196	-2.676401955
19.79648076	-20.56605348
12.22112172	-6.614440919
12.28840159	-9.9117156
13.51063991	0.747360198
29.06836657	-8.08986839
22.61730002	-22.78721147
28.82798609	-26.76057973
62.84120352	-12.07497195
-1.649813091	-16.20718947
24.34411085	-15.85684467
24.87978145	-8.192869104
39.59342457	-23.20421614
28.5836297	-7.642763964
45.71020768	-9.205170891
30.72793312	-3.07417897
17.33428855	-14.5669894
30.57800883	-16.6066712
29.11333865	-11.13487478
4.303361323	-12.66480721
16.40734152	-16.11180299
17.05891294	-9.752770146
22.59102195	8.337864158
52.8670213	-12.76258651
52.14708452	-16.80211751
39.33687805	-10.32388296
24.5129646	-3.906029812
23.36803845	-18.4885237
33.6067153	-11.48817776
35.86225365	-6.666541292
59.9905022	-5.648693557
28.08466465	-4.737659389
50.22865475	0.204750993
24.73136894	-6.094832955
20.1062865	-0.45385487
32.77828984	-13.55604883
58.03169869	-9.01937452
19.63578598	-2.936483068
25.75275484	2.334895589
-4.364484891	-12.62493913
26.56139828	7.690072284
22.09256115	-26.95755733
46.79231319	-4.564533092
18.82208052	-9.097650654
32.59579104	-16.11530047
31.95411077	-14.60359648
41.49956728	-2.029911742
43.92351191	-19.97744782
29.4486319	-12.59398295
41.76090694	-12.80637809
46.21492588	-8.66414298
54.27144172	-13.42826013
28.0613113	-18.39738332
20.62899422	7.624298582
40.6900222	-10.00932051
28.21183792	-6.490534321
31.1598366	-0.55388892
31.21274211	-17.65695235
8.01003122	-9.167809341
30.5768863	-21.00764628
25.53463585	-8.304172097
19.47167167	-9.530026151
-43.69778291	17.25730758
-41.76393936	-2.551080715
-53.64546556	12.3517958
-35.58831555	22.1210034
-38.75497701	15.85737266
-69.19809349	7.08558674
-39.75403497	10.64076082
-45.89214378	22.63574312
-40	11.4541046
-26.67536428	14.55325344
-40.5084378	8.523389423
-33.0511188	5.219818829
-42.62841398	22.36571554
-36.40011259	-4.438359785
-36.45393646	28.2429154
-19.32119807	11.58117198
-53.76279826	14.83243902
-40.76030271	-4.507440003
-63.16768818	11.64172681
-45.98822108	25.59984926
-17.10100719	-26.84308271
-54.34393481	-22.89823313
-24.40749357	-23.78889237
-29.62784939	-22.89894339
-59.16939106	-26.41790851
-39.30598955	-43.79669688
-56.37519332	-29.560018
-46.29824281	-29.72284094
-46.61308813	-36.24306753
-9.768243222	-18.11045446
-8.845811983	-27.63056672
-23.55575138	-33.76255707
-30	-14.42570312
-39.18858711	-31.44196834
-21.55032414	-34.22889389
-31.47079723	-30.10742449
-53.4909827	-30
-33.99681881	-36.65182355
-47.88415289	-31.78297333
-12.42372233	-30.55691172
-36.45738706	-14.78734943
-53.20957433	-30
-30.25742154	-28.16835055
-54.02200695	-25.64622811
-29.53898008	-43.20188326
-25.53865627	-19.97965793
-32.58287242	-33.6887241
-56.95313525	-28.37257481
-5.797947085	-30.83533012
-22.98612209	-26.9753847
-29.74366091	-29.60527242
-33.5507448	-44.24125953
-49.14991393	-27.19464179
-19.19793546	-23.77740767
-40.02129754	-31.7138856
-9.871922995	-31.63942567
-39.44957984	-23.10582962
-11.45959297	-38.48866685
-20.05243204	-30.33164174
-25.94882874	-14.88082302
-32.13528441	-23.01579939
-31.90092431	-38.94314574
-13.92106876	-23.75301577
-40.51430734	-41.67732132
-3.723010142	-31.26273429
-38.66516993	-38.66516993
-51.86519309	-35.4622263
-30	-14.96948404
-52.43652823	-38.92587029
1.492732396	-26.97190348
-47.20942185	-29.00953764
-21.87930248	-35.03929083
-48.36606669	-21.74421012
-52.25189243	-27.47550076
-39.62513702	-42.77298824
-14.12573759	-30.52216298
-15.41849057	-29.96498908
-31.37471729	-24.86948522
-11.35370494	-28.92447519
-13.91763252	-29.26829176
-50.42262813	-26.85251326
-25.37070523	-29.72993856
-30.88784088	-28.46221449
-38.84897035	-19.82042407
-42.08586744	-33.31312932
-46.88838213	-18.58896956
-30.72825137	-27.99914581
-45.12889914	-25.02872268
-14.0014864	-29.7567281
-30.5540902	-26.50161214
-32.26429343	-13.88871512
-35.82028239	-31.647475
-27.59109091	-47.14027877
-29.85770683	-29.84740926
-37.11354396	-17.16682698
-11.36199652	-29.15317552
-38.53888081	-12.49269987
-30	-49.60012067
-29.08175549	-28.73614486
-35.40912842	-43.38806264
-27.34136043	-26.05840474
-40.63033758	-15.36859555
-46.19878349	-36.62419971
-30.68090106	-49.49845519
-8.338830553	-29.86825709
-34.43895958	-24.31839083
-33.80837197	-14.72545433
-30	-39.91079946
-31.77189439	-44.43092171
-7.046309639	-29.27009035
-20.08310852	-31.03658192
-37.21680512	-32.39963377
-17.13309566	-16.67593051
-23.48247654	-27.98470291
-29.19671425	-27.90736907
-35.36044399	-19.91847113
-32.48138735	-36.46423505
-52.9396717	-26.29167165
-24.48303747	-29.94113514
-16.39659904	-25.70804248
-35.47778985	-45.90865688
-35.79374577	-22.58434358
-38.6931545	-14.31713414
-9.280206005	-28.06718952
-49.8888491	-30.3195292
-25.9972226	-16.04065629
-37.77411045	-35.49952612
-35.00758761	-27.78084726
-24.51598703	-29.8786317
-30.33006568	-27.31183075
-29.83175834	-25.18218916
-23.72159468	-33.78106696
-23.09020305	-29.39368491
-30.55528272	-30.59546781
-24.22832559	-21.4431408
-32.56102241	-20.44213426
-12.33624852	-25.20140796
-52.67756198	-29.66106631
-27.34906875	-43.63785901
-30.00259611	-29.97032629
-34.01293396	-43.99476387
-31.76293559	-34.84362572
-3.10172458	-30
-34.30461693	-40.65430078
-33.44970185	-17.12553742
-21.77615431	-14.53319576
-26.00543891	-30.90333479
-31.93601371	-33.49266118
-20.16328665	-36.75961003
-30.97182461	-28.00746428
-31.64432226	-27.562192
-45.01168195	-23.32180671
-11.81933088	-32.49365394
-63.59308518	-24.9007623
-39.42793221	-17.48871138
-7.586323645	-27.06488637
-17.7269612	-25.59690236
-15.6806393	-31.60471561
-25.59218839	-25.59218839
-27.70998431	-21.4535451
-23.25740129	-41.22156868
-43.88996983	-20.97666794
-49.00721464	-30.13373144
-27.02516578	-14.69580464
-29.91130397	-30.45630153
-29.83521763	-29.28624913
-40.05031148	-28.50315153
-40.04820532	-32.65434774
-29.2884669	-23.23021475
-24.66481077	-48.60601597
-29.8968885	-29.58644236
-42.53883378	-15.57572175
-12.42458288	-26.30757664
-32.02192598	-31.32927832
-9.90177424	-30.0231584
-35.0145437	-44.56329236
-4.711462017	-33.30483115
-34.90843191	-34.90843191
-9.100718776	-23.39124273
-0.771670472	-30.97383756
-16.99996983	-34.92645277
-36.23757888	-45.43854947
-2.771593363	-28.69801355
-48.18036222	-36.27080258
-15.01613034	-27.68315978
-23.65432362	-47.43460256
-34.03016612	-36.20591161
-33.88494125	-31.37215348
-18.01118327	-33.22985748
-32.95826423	-20.3239537
-25.55340593	-21.97813195
-57.51357959	-31.20481322
-30.50715437	-28.23134251
-44.47261086	-30.19427702
-23.46492449	-20.66694493
-61.88257869	-26.48240836
-31.45272415	-24.57835966
-31.60230968	-27.79460992
